 0.0,0.0,0,0.0,0.2727232767737637,0.0,0.7432504648426845,1.3454414726960968,0.0,0.0
 0.06971889247676817,0.012151809920467903,0.17429723119192042,2.5,0.2727232767737637,0.0,0.7432504648426845,1.3454414726960968,0.0,0.0
 0.0992091764209172,0.02460615171529168,0.42232017224421337,8.410327330927634,0.7966530002769864,0.0,0.6880223720362498,1.453441109829657,17.76618104103308,602.4418440554876
 0.12224759717195637,0.03736118753579228,0.553641933982184,5.700119949933948,1.2935411989113583,0.0,0.6383343072365357,1.5665772443426709,21.567806404957658,165.01241144114024
 0.14200704036941464,0.0504149987862014,0.6606365938534277,5.4148620890798576,1.7655071358114527,0.0,0.5935165164127314,1.684873078249098,23.885588889509044,117.29998975120556
 0.15970672421468307,0.06376559439846208,0.7542844114602435,5.290931658751083,2.214462301961988,0.0,0.5529925892546752,1.8083424975871782,25.365151721088655,83.59261354688759
 0.1759669492802653,0.07741091809750862,0.8391841837373701,5.221315937184211,2.6421345583840874,0.0,0.5162649234803521,1.9369900113658558,26.30174273093836,57.600125832955044
 0.1911531896658114,0.09134885479853415,0.9178003473651919,5.176802265203617,3.050089100321447,0.0,0.4829026608813619,2.0708107057742575,26.86343239539661,36.98674920178762
 0.20550156812600243,0.105577236255615,0.9916368944795338,5.145985472797389,3.4397467019071506,0.0,0.45253164484694985,2.2097902133191343,27.15690854313554,20.453610737489313
 0.21917467560163698,0.12009384606270698,1.0616906093190992,5.1234669927374545,3.812399629648087,0.0,0.42482603502052685,2.353904698782601,27.25444295709687,7.13330266255416
 0.23228983971992567,0.1348964240927719,1.1286612883039078,5.1063546274209415,4.16922555345408,0.0,0.3995012850281599,2.5031208596225474,27.20712608608612,-3.6077986202831673
 0.24493482434969574,0.14998267044804076,1.1930616601740536,5.092957702655336,4.511299734458034,0.0,0.3763082434356073,2.6573959445326816,27.052162657328118,-12.254932156514736
 0.2571771754909698,0.1653502489837827,1.2552799996016648,5.082221438482296,4.8396057265578145,0.0,0.35502818402352193,2.8166777878506295,26.817233741395036,-19.18985276782637
 0.2690700952978523,0.18099679045898837,1.3156181769720598,5.073453647226055,5.1550447935162875,0.0,0.3354686066182577,2.9809048604596775,26.523265277205258,-24.717938821016592
 0.2806562989564639,0.19691989535985016,1.3743159856357932,5.066181330250097,5.458444213574166,0.0,0.31745967860579766,3.150006339046729,26.18626678742815,-29.08618730576465
 0.29197063991817,0.21311713643556435,1.4315673471865864,5.060070378342219,5.750564618510678,0.0,0.3008512111057136,3.323902191800113,25.818596586863045,-32.49594490828025
 0.3030419515384545,0.22958606098058762,1.4875314786415637,5.05487817292052,6.0321064928378005,0.0,0.2855100822428104,3.5025032816513844,25.429857272853923,-35.11230894241021
 0.3138943726114954,0.2463241928929109,1.5423408103748755,5.050424358253724,6.303715940981044,0.0,0.27131803540551364,3.685711488015877,25.027544205593237,-37.07127327192376
 0.3245483227712132,0.26332903453401907,1.596106738456767,5.046572142338206,6.5659898150184,0.0,0.25816979308854787,3.8734198452760773,24.617524026816294,-38.485272845297935
